path,sha256,size,category
research_program/paper1_finite_architecture_transformation_theorem.md,29a1114b7cc4d9f287a6d1057492f60753c65f97c29ffda051345e8d2b1cec82,8368,research_record
research_program/paper2_retained_row_budget.csv,c7f2ee14b77c09299a4174317f35098f936e84ae51f1b4482f686cc860beac17,33642,research_record
research_program/paper2_retained_row_budget_report.md,bbae194baab851e17885c45425e90655afaa6ea2ce65cf291693f51fa635dd20,1078,research_record
research_program/paper2_theorem_atlas_content_budget.md,8c01b676bacdaca1197860562097bbe8ea8e63744db26359a646e372a5386d9e,6479,research_record
research_program/priority_roadmap.md,3a8020da690d16f7d6d2fa48a022c110d4b73d9e414a2eba4973eed61ed3e357,11069,research_record
research_program/program_roadmap_A018_A025_evaluation.md,f89e587a4f28547444c956223a81feac9fe0aff4695da96550e75d9d40b17f8a,2073,research_record
research_program/prompts/A001_operatorI_strong_invariance_and_erosion_prompt.md,e5eacfc31c49f7774f2a197c50b5d97c36c4c031f0f577376e4262b340685a8b,3428,research_record
research_program/prompts/A001_restricted_composition_theorem_repair_prompt.md,bfd16346e6e793894acb283be24fac1557637f0d7ce8e4095c0ff5162c57c969,4789,research_record
research_program/prompts/A018_to_A021_crosswalk_prompt_self_containment_audit.md,5a817f8bbabe714e642178671b3cb8bf870fc6ff96d887b18e9d5cc74542be8c,1903,research_record
research_program/prompts/A018_to_A021_formal_crosswalk_prompt.md,57ff3bd20195a5a7bf441a0979597d6de348d9597f084a9f27baed654a7e3120,16914,research_record
research_program/prompts/A021_RFDE_invariant_graph_prompt_self_audit.md,7e40c332bc36c8910cae917b876c06fc29557bbf6056be136637f81b8f38eeaa,2543,research_record
research_program/prompts/A021_RFDE_invariant_graph_proof_prompt.md,a689db0eeb2ce5dad8870303474d5a5e548849ee86bd5e9f6693c80db762d41f,16714,research_record
research_program/prompts/Paper1_operatorII_novelty_and_independent_contribution_prompt.md,a72cc520fba631b11ac6cb01a8ba897f57d940b802e3a1f21d20d49afda3aa8d,5143,research_record
research_program/remaining_obstacles_to_general_theory.md,9a3161f0161424dfc29878059adc381ecd2a7cef3be075d41337974f6b050f4a,9769,research_record
research_program/render_action_register.py,839383dddb2821c6daa21d85599c37ab35411e254547f3e176353fe94d30c32d,1529,research_record
research_program/restoration_docket_A001_A017.csv,4036e06e22f323725d9f5e34cc8f0d981d0c583e48be606ab46489c583e959a9,3833,research_record
research_program/revised_optimal_publication_architecture_A001_A025.md,6dc1cd14b78482dba73ee8bf506dbd38c7dd6a509677d698796c5473bba21461,11830,research_record
research_program/source_registry.csv,56149fe43c279c37fe34e646627229cac288dafb2c76a6ed32d45010e744edd3,13028,research_record
research_program/source_static_checks_A018_A025.csv,4d188f4a28c965a24659dac4a53800061fe3fe9af09dd2d58be44b06b02ecf45,866,research_record
research_program/track_file_changes.py,11d23c5966e4bd29726b008ed5501be90cf15d1b5715ce95f930cf9a6c5118f6,5140,research_record
research_program/validate_methodology_records.py,3effe5a3ae7c8468a6d4b6267e4bbbacbdd36dc411af4de451bc387ca88b956e,2823,research_record
research_program/verification_routing.csv,49b13bc85b8f0a6515c1c6696012751e350e192340b7212eb1409e4c259b0331,1544,research_record
research_program/workflow_continuity_correction.md,d0685e971cda34f2faa484f9f269b48619047de5c8d77a904f981f67d83cf051,1056,research_record
research_program_integration_protocol.md,5c5fe916b6cb4e9305f77d70e941c6b7808bedcb9306e436c2eeaa5d28af1385,16733,project_file
revised_articles/A001_viability_theory_corrected.md,ce77d19f34a82ae131224468905a95b659ff754ea22084bfb927f88cafbce1b8,139575,corrected_article_source
revised_articles/A002_general_theory_corrected.tex,109207dfc2197ee118c76a35db0be2fe527430a06bb952c75aec40d24641cd03,159827,corrected_article_source
revised_articles/A003_institutional_feedback_corrected.tex,26c273fa38e8a66453a8d6f49f1200813ba1abd757161ceab31e66f04b1b4edf,10581,corrected_article_source
revised_articles/A004_phosphorus_module_corrected.tex,0564f18f350409cfbd15b4721f51c0ee3c8f4b015034cb4db607ac87aa13f3f9,10529,corrected_article_source
revised_articles/A005_groundwater_module_corrected.tex,dc9c4352bc2235130c54448446cd088ed45f1fe8c334a6e7de7c3178569d9ce3,10510,corrected_article_source
revised_articles/A006_robust_epistemic_corrected.tex,7ae096185b048fc4f7627baa74658183778eeed3fb697fea71b9531d9c76d847,17284,corrected_article_source
revised_articles/A007_hybrid_architecture_corrected.tex,0f5757032c46586f5caeb68e5d00729637b004a9120023be0057e6962896b584,13608,corrected_article_source
revised_articles/A011_periodic_review_corrected.tex,c64f1c2145b23316b74b167f3a5500179fd17636d17bda256584e780c9633ab1,38718,corrected_article_source
revised_articles/A012_delay_dynamics_corrected.tex,e8ee9c254bb9c22dcbfdd25a0b1b91c5b8b724ef207faf4ecbc898439534326a,50597,corrected_article_source
revised_articles/A013_component_accounting_corrected.tex,554a822a086d16d70be1d1b3e70cf4693dd9f6a23de6cbcda5d2cccd9d24ebbc,33532,corrected_article_source
revised_articles/A014_northern_cod_revised.md,8436dfe1d3e717d16fe9ac26c664411ad4039a1f9ccbbac7e4eed7fdae111279,8352,corrected_article_source
revised_articles/A015_rejected_multidomain_archival_note.md,20c243dc5f5b6cb99553cae667efa34bbc2e7bb0543c058f209747e0a6fca63c,2601,corrected_article_source
revised_articles/A016_adaptive_capacity_revised.md,9d15a40b732aaf497de902c8f504f4273405d7ef5485d88cc5ca64773e285a79,8961,corrected_article_source
revised_articles/A017_institutional_index_negative_revised.md,724325850a685dbe1c1b3e3b23548aaf8fe212b7ca871a3eb8012e6a5cc28a29,4015,corrected_article_source
revised_articles/A018_capital_liquidation_corrected.tex,b87e4ce3c63866e8f30a275436b22288d488bd4257515bae05fb68e50c30dbf3,182779,corrected_article_source
revised_articles/A019_closed_ledger_corrected.tex,cca7b6d6b119c1ec26c949a3367f5370e7aa24386dad6a4fae92d82d4c264122,13432,corrected_article_source
revised_articles/A020_two_channels_corrected.tex,fc3fc11b8978a5f775ff7e79c164a383a9c504704b049d17f6b6e75c14a580ea,13740,corrected_article_source
revised_articles/A021_liebig_graph_corrected.tex,f9c12ae626ea3595411046d8f1682d702e4281f18816c262c0de678efd7cb419,25634,corrected_article_source
revised_articles/A022_stage_harvest_corrected.tex,27051da9fb43410de5a4361a53100bf6e184c1c2296b513358d2a8cfb6150c80,6619,corrected_article_source
revised_articles/A023_spatial_corrected.tex,c92b6345db4cee5c407e0a0d47166752fd4cc13742688110dedf79fc6ea04634,15988,corrected_article_source
revised_articles/A024_first_passage_corrected.tex,5321d64cc1a695a6665fe1ba157da0f4c6a03058db7726eca4cf8185efd32ccf,14644,corrected_article_source
revised_articles/A025_interval_folds_corrected.tex,d98c47e77f05031f3582e046d7237646241fdfcf1e69598851e29740e4b9c82e,11947,corrected_article_source
revised_articles/APPLIED_LEDGER_DYNAMICS_SUPPLEMENT_INDEX.md,4cc90ac9ba898e30cd5e4c194af5d0006dc742810d804c910916792a0bbafde0,1564,corrected_article_source
revised_articles/INDEX.md,702305d091e1b0233174d4f4151464077f399d2e9bfaf81526897eb6927eedc9,3449,corrected_article_source
revised_manuscript_traceability.docx,26184671bc43651a4cce05d8a0ef8c4c484c4eb7f26f46406f0f1ca20717b786,46813,rendered_manuscript
revised_manuscript_traceability.md,b5f6810f10c68cded91f374beb35bfa894ac09fecb9a31ae8a3f706b5f57cc8a,20029,manuscript_source
revised_sustainability_manuscript.docx,dfc492a2ce254a661478ab4f8a4782bb113d86ac9585d46028ae53044d83e7cd,99778,rendered_manuscript
revised_sustainability_manuscript.md,1fba10c87846317634b987f5541e73645e67559392914e20d3c3a44885d1b0b6,156755,manuscript_source
uploads/1.txt,b699846d7893ae1aac86371bded2c81fbdab2d146dca8b8c84c1010e00837a4a,11542,immutable_source
uploads/2.txt,72c70daa0beff965fb93c4752685c01ac4ad33d656248d79bc639b59b53dbace,12302,immutable_source
uploads/3.txt,72c70daa0beff965fb93c4752685c01ac4ad33d656248d79bc639b59b53dbace,12302,immutable_source
uploads/4.txt,f2d529065819202f82dafe0df8c2eb652351f7ba43c40fe6cdf2539ea8884dfa,13052,immutable_source
uploads/5.txt,3c53a16fe0ee2ecdfc17593f569dc9fed07f3c7084772c4e80b65498ba08edd5,11745,immutable_source
uploads/DERIVATIVE_AUDIT.md,c2663ab27b134446964cf1aa4b5dd68d99d66ceda8dc28d6c9b7fa5b82e615bf,2989,immutable_source
uploads/MODEL_REGISTRY.md,d5223f768b21c221d7ab85194f6e385ab3c8266d826730fdf829639beea3c890,6014,immutable_source
uploads/NOTATION_AUDIT.md,1220b5029d6813bf21dceb38399ad5381c68514d23bcb0bf821d278576bf8a82,2551,immutable_source
uploads/PAPER_VIII_CERTIFICATION_PROTOCOL.md,24c013e32189df8286386c6c9c23a0681458c93e59ecd15b3c6d49251ea1ca57,4574,immutable_source
uploads/PAPER_VIII_VALIDATION_STATUS.md,f0baca08bc8a97f602cbe3875291eacee8b8540ba159f04f6dfb302d3219a339,2668,immutable_source
uploads/PROGRAM_ROADMAP.md,52f2b43540996be259e854e030bba8b83f2563f2d406b0a0722c0f8eae962bd8,2709,immutable_source
uploads/Paper_III_Groundwater_Module.txt,3eeca4c0f4c26946d734688f92a415aa4b4969a1f9c3e69274b39fd70918400a,8751,immutable_source
uploads/Paper_II_Robust_Epistemic_Viability_V2.txt,9acd11604ed7fe05b4812d9083040fbf0b4c33b7fd083dfa31287139f2c01ce3,16903,immutable_source
uploads/Paper_IV_Phosphorus_Agriculture_Module.txt,04e062e298003301ff66ba13b256e3d8bc6de4c3a244802fc088436117f9c603,8688,immutable_source
uploads/Paper_I_Hybrid_Sustainability_Architecture_V4.txt,3dcff92fa7d8ebd69a945ef2fd9558b061c8f29dbd57cd7fe6cb46ec196b5988,13113,immutable_source
uploads/Paper_V_Institutional_Feedback_and_Nonlinear_Transitions.txt,7d652addb4e5712c8a6d027a124fbf720c987d54d5f75a78a822610d31f682e1,9808,immutable_source
uploads/THRESHOLD_REGISTRY.md,4975f6ae63f94e5a0bc5bab419793c27fe69f0c5c64954398fcdec4cd77bee81,4195,immutable_source
uploads/corrected_report.md,cf12f4d138d4e6d37e788f0a5097dea32d8c65300f2cb8959d94a8170b6fab8a,61366,immutable_source
uploads/external_review_response.md,cf90efccbcd14dc61b151d35f508067e4a3c4746846a4cbc4a87d61eca1d5a7f,65831,immutable_source
uploads/gemini.txt,a68b84f63eea99f3562b45da2a241b58445b7ae2dbfd4c9d272148aa76c61dc3,106532,immutable_source
uploads/general_theory.txt,e5c8b57ae47d5f24a2e3be0e80ce28ebbcebc2125d4a066115d2de13dbc5efc9,157711,immutable_source
uploads/glm 5.3.txt,680f26a6285a31d16844d05779abb31b78f533aa3c06a12d8b0f03cebb07d96f,193405,immutable_source
uploads/glm 5.3_2.txt,e382324ee633007cac9af4b2d3aa07ffc90376df4bd1590d2e3236b1593b1dc2,194638,immutable_source
uploads/gpt1.txt,12201ca780d98a3c682989f1e78ca450be42cac48040af37a3e24436582743f1,26863,immutable_source
uploads/grok.txt,ce6c662d3ca0c261a657d95b11b7d108f866ec76d7e93c451834d8851976d50b,110121,immutable_source
uploads/manuscript.txt,756b331f3ff99fe9db239d9a6f6cc6d3a3df92e3ed4bcaf007bc52486177e46e,176190,immutable_source
uploads/manuscript_v18_dehedged.txt,15b6da19449d40ae9c5233dc8110e44b4f604f1673fd34a1671ab45b50d99acd,606247,immutable_source
uploads/paper1_accounting.txt,5715a037643fffc6c95808efb503031f57ed3f47f5a32e89da92110a17ab684b,33036,immutable_source
uploads/paper1_final.md,dbb9145aca0765652737f953ff7ea03162d643a33a336db6893eb6cfb3698795,10406,immutable_source
uploads/paper2_dynamics.txt,0375c9057bef6b0720159f44ecf9be7661404cc76fa7624d5e9296c5888133da,49719,immutable_source
uploads/paper2_final.md,9091474d11cc43da7cce5af285e445223dd5896ba028d3c39a8991b5a3d8fca8,3542,immutable_source
uploads/paper3_empirical.txt,0607bc809fcf5711459a085c7c7b2de4cab738c2484acc8cfdb674b22cca0ba3,38649,immutable_source
uploads/paper3_final.md,b15afc1e5ddb40fea6d29713f99f23bd3bca4c70d5c23d33e89c299640d19fde,9139,immutable_source
uploads/paper3_rev2.md,225eab62f9af788139e98eff297fb0055139fd23efc10f6f39095af324ae297e,6695,immutable_source
uploads/paper4_final.md,839d14bfe1eeb770fa704e5228ba6ed84f607b7e042eb6e004be907fd761add3,4536,immutable_source
uploads/paper4_perspective.txt,6a267fecfdc4be4aab4d4739a1fb11816c0eab7855ea46c9ae99421e3e2e7928,47926,immutable_source
uploads/paper4_rev3.md,2b3dec070f19b8fd77aa6236fe4550b65cffe48fae3ee048a307c84963c91fe9,24796,immutable_source
uploads/paper_III_two_channels.txt,08cfa85a65b366f343165cebe8cb6f1c0d9833d08f73ff1936b5b51ab126b94e,13200,immutable_source
uploads/paper_II_closed_ledger.txt,0f3dabd48ff6a4c3197c669b4fe955b5ff1933dacda95d06d720c70b74f37764,13130,immutable_source
uploads/paper_IV_liebig_cm.txt,5e3a71cc9b461eed12a17b8301f3f1daa27b671704deefa418f4ababe4df2ba9,9592,immutable_source
uploads/paper_VIII_interval_folds.txt,7d6bffe7ade66f356852cdac6ef3f0c58da3d6d8592aee8ca9c9a9b4f9883457,11611,immutable_source
uploads/paper_VII_first_passage.txt,ed19e2d973773148548e985eb29e2a72f3eddc280c657712e51600362de7ce46,14362,immutable_source
uploads/paper_VI_spatial.txt,021d419e616c6055e3cf7151961a87ee4ad887de93f6254efdc17af34d69d118,15745,immutable_source
uploads/paper_V_stage_harvest.txt,ceda90a3ffa2c521ae1617c3b32600384b0076794191c715dbd3d130354ff60e,6387,immutable_source
uploads/qwen.txt,396d5dfe02019c7796fba52bcd15b428459dd95b3c452527b48b11eee06e8f2a,16719,immutable_source
uploads/qwen2.txt,ecb277c408aa39af20fc6956b98dc6b5f1490d25318a8353bc329c8b06872b69,8410,immutable_source
uploads/qwen3.txt,4a0d8e0cae668e63a9006d9dd8d48fc5d44bff89a4a9e44afa8449707da77522,30068,immutable_source
uploads/qwen4.txt,af7e3160cec4f6ab715889f3700080ccc24202e69ab058458bbe545f776301d1,18707,immutable_source
uploads/qwen5.txt,0a459e6593b1c4676b0861c1d728a143c46f39e11520ef275efc9ec51775154a,20018,immutable_source
uploads/qwen6.txt,51a50749a0884ae633fbd7f477fa1d4591ff7d36d0e064482ec692c60447bc48,48414,immutable_source
uploads/topdown.txt,58bbfe28ae6d95f64b5ce9ad905d579c698f94316bc0cbd3fa4d9e54f9b5f1c3,146909,immutable_source
